IBSPNorth IBSPNorth01
2.50
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
582
2
0
4 85.00 0.00 92.50 0.00 32.50 0.00 25.00 0.00 0.00595795
4 62.50 0.00 70.00 0.00 55.00 0.00 47.50 0.00 0.740371
4 67.50 0.00 72.50 0.00 52.50 0.00 47.50 0.00 0.0985562
4 62.50 0.00 67.50 0.00 57.50 0.00 52.50 0.00 1.16299
4 77.50 0.00 82.50 0.00 42.50 0.00 37.50 0.00 0.00768684
4 72.50 0.00 77.50 0.00 47.50 0.00 42.50 0.00 0.0256719
4 65.00 0.00 67.50 0.00 57.50 0.00 55.00 0.00 0.220621
4 72.50 0.00 80.00 0.00 50.00 0.00 42.50 0.00 0.0571973
4 70.00 0.00 72.50 0.00 52.50 0.00 50.00 0.00 0.0243884
4 80.00 0.00 87.50 0.00 42.50 0.00 35.00 0.00 0.0125586
4 67.50 0.00 70.00 0.00 55.00 0.00 52.50 0.00 0.0695513
4 65.00 0.00 72.50 0.00 57.50 0.00 50.00 0.00 0.74904
4 87.50 0.00 95.00 0.00 35.00 0.00 27.50 0.00 0.00569134
4 62.50 0.00 65.00 0.00 60.00 0.00 57.50 0.00 2.3519
4 70.00 0.00 75.00 0.00 55.00 0.00 50.00 0.00 0.115712
4 75.00 0.00 80.00 0.00 50.00 0.00 45.00 0.00 0.0227477
4 80.00 0.00 85.00 0.00 45.00 0.00 40.00 0.00 0.00787713
4 65.00 0.00 70.00 0.00 60.00 0.00 55.00 0.00 1.09025
4 72.50 0.00 75.00 0.00 55.00 0.00 52.50 0.00 0.0304603
4 70.00 0.00 72.50 0.00 57.50 0.00 55.00 0.00 0.0643316
4 67.50 0.00 70.00 0.00 60.00 0.00 57.50 0.00 0.22074
4 90.00 0.00 97.50 0.00 37.50 0.00 30.00 0.00 0.00524564
4 82.50 0.00 90.00 0.00 45.00 0.00 37.50 0.00 0.0129683
4 75.00 0.00 82.50 0.00 52.50 0.00 45.00 0.00 0.0552462
4 67.50 0.00 75.00 0.00 60.00 0.00 52.50 0.00 0.764372
4 65.00 0.00 67.50 0.00 62.50 0.00 60.00 0.00 2.29224
4 82.50 0.00 87.50 0.00 47.50 0.00 42.50 0.00 0.00825603
4 72.50 0.00 77.50 0.00 57.50 0.00 52.50 0.00 0.120189
4 77.50 0.00 82.50 0.00 52.50 0.00 47.50 0.00 0.0220633
4 67.50 0.00 72.50 0.00 62.50 0.00 57.50 0.00 1.05809
4 85.00 0.00 92.50 0.00 47.50 0.00 40.00 0.00 0.0134183
4 72.50 0.00 75.00 0.00 60.00 0.00 57.50 0.00 0.0684484
4 75.00 0.00 77.50 0.00 57.50 0.00 55.00 0.00 0.0267683
4 70.00 0.00 77.50 0.00 62.50 0.00 55.00 0.00 0.735408
4 92.50 0.00 100.00 0.00 40.00 0.00 32.50 0.00 0.00519053
4 67.50 0.00 70.00 0.00 65.00 0.00 62.50 0.00 2.59429
4 77.50 0.00 85.00 0.00 55.00 0.00 47.50 0.00 0.0557755
4 70.00 0.00 72.50 0.00 62.50 0.00 60.00 0.00 0.206111
4 85.00 0.00 90.00 0.00 50.00 0.00 45.00 0.00 0.00871178
4 80.00 0.00 85.00 0.00 55.00 0.00 50.00 0.00 0.0249633
4 75.00 0.00 80.00 0.00 60.00 0.00 55.00 0.00 0.103953
4 70.00 0.00 75.00 0.00 65.00 0.00 60.00 0.00 1.07957
4 72.50 0.00 80.00 0.00 65.00 0.00 57.50 0.00 0.737231
4 70.00 0.00 72.50 0.00 67.50 0.00 65.00 0.00 2.20751
4 87.50 0.00 95.00 0.00 50.00 0.00 42.50 0.00 0.0130071
4 80.00 0.00 87.50 0.00 57.50 0.00 50.00 0.00 0.0595061
4 77.50 0.00 80.00 0.00 60.00 0.00 57.50 0.00 0.0218883
4 72.50 0.00 75.00 0.00 65.00 0.00 62.50 0.00 0.232401
4 75.00 0.00 77.50 0.00 62.50 0.00 60.00 0.00 0.0621303
4 82.50 0.00 87.50 0.00 57.50 0.00 52.50 0.00 0.0259383
4 77.50 0.00 82.50 0.00 62.50 0.00 57.50 0.00 0.0919444
4 72.50 0.00 77.50 0.00 67.50 0.00 62.50 0.00 1.13082
4 87.50 0.00 92.50 0.00 52.50 0.00 47.50 0.00 0.00887433
4 75.00 0.00 77.50 0.00 67.50 0.00 65.00 0.00 0.221162
4 82.50 0.00 90.00 0.00 60.00 0.00 52.50 0.00 0.0610278
4 90.00 0.00 97.50 0.00 52.50 0.00 45.00 0.00 0.0123603
4 77.50 0.00 80.00 0.00 65.00 0.00 62.50 0.00 0.0536739
4 75.00 0.00 82.50 0.00 67.50 0.00 60.00 0.00 0.689814
4 72.50 0.00 75.00 0.00 70.00 0.00 67.50 0.00 2.37064
4 80.00 0.00 82.50 0.00 62.50 0.00 60.00 0.00 0.0222316
4 75.00 0.00 80.00 0.00 70.00 0.00 65.00 0.00 1.09238
4 85.00 0.00 90.00 0.00 60.00 0.00 55.00 0.00 0.0267917
4 80.00 0.00 85.00 0.00 65.00 0.00 60.00 0.00 0.0940508
4 90.00 0.00 95.00 0.00 55.00 0.00 50.00 0.00 0.00923964
4 77.50 0.00 80.00 0.00 70.00 0.00 67.50 0.00 0.198741
4 85.00 0.00 92.50 0.00 62.50 0.00 55.00 0.00 0.0605113
4 80.00 0.00 82.50 0.00 67.50 0.00 65.00 0.00 0.0573439
4 77.50 0.00 85.00 0.00 70.00 0.00 62.50 0.00 0.664582
4 92.50 0.00 100.00 0.00 55.00 0.00 47.50 0.00 0.013196
4 75.00 0.00 77.50 0.00 72.50 0.00 70.00 0.00 2.35197
4 82.50 0.00 85.00 0.00 65.00 0.00 62.50 0.00 0.0221632
4 77.50 0.00 82.50 0.00 72.50 0.00 67.50 0.00 1.04551
4 87.50 0.00 92.50 0.00 62.50 0.00 57.50 0.00 0.0252935
4 82.50 0.00 87.50 0.00 67.50 0.00 62.50 0.00 0.0984397
4 92.50 0.00 97.50 0.00 57.50 0.00 52.50 0.00 0.00899006
4 80.00 0.00 82.50 0.00 72.50 0.00 70.00 0.00 0.229513
4 87.50 0.00 95.00 0.00 65.00 0.00 57.50 0.00 0.0588515
4 85.00 0.00 87.50 0.00 67.50 0.00 65.00 0.00 0.0250134
4 77.50 0.00 80.00 0.00 75.00 0.00 72.50 0.00 1.89749
4 82.50 0.00 85.00 0.00 70.00 0.00 67.50 0.00 0.0606746
4 80.00 0.00 87.50 0.00 72.50 0.00 65.00 0.00 0.742918
4 95.00 0.00 102.50 0.00 57.50 0.00 50.00 0.00 0.0138466
4 85.00 0.00 90.00 0.00 70.00 0.00 65.00 0.00 0.112167
4 95.00 0.00 100.00 0.00 60.00 0.00 55.00 0.00 0.00845439
4 90.00 0.00 95.00 0.00 65.00 0.00 60.00 0.00 0.0235749
4 80.00 0.00 85.00 0.00 75.00 0.00 70.00 0.00 1.20849
4 82.50 0.00 90.00 0.00 75.00 0.00 67.50 0.00 0.848935
4 87.50 0.00 90.00 0.00 70.00 0.00 67.50 0.00 0.0280103
4 80.00 0.00 82.50 0.00 77.50 0.00 75.00 0.00 1.77836
4 90.00 0.00 97.50 0.00 67.50 0.00 60.00 0.00 0.0552181
4 82.50 0.00 85.00 0.00 75.00 0.00 72.50 0.00 0.256688
4 85.00 0.00 87.50 0.00 72.50 0.00 70.00 0.00 0.0718968
4 97.50 0.00 105.00 0.00 60.00 0.00 52.50 0.00 0.0141149
4 92.50 0.00 97.50 0.00 67.50 0.00 62.50 0.00 0.0231188
4 82.50 0.00 87.50 0.00 77.50 0.00 72.50 0.00 1.20904
4 87.50 0.00 92.50 0.00 72.50 0.00 67.50 0.00 0.117813
4 97.50 0.00 102.50 0.00 62.50 0.00 57.50 0.00 0.00874689
4 82.50 0.00 85.00 0.00 80.00 0.00 77.50 0.00 1.76313
4 87.50 0.00 90.00 0.00 75.00 0.00 72.50 0.00 0.0855638
4 85.00 0.00 87.50 0.00 77.50 0.00 75.00 0.00 0.258518
4 92.50 0.00 100.00 0.00 70.00 0.00 62.50 0.00 0.0567175
4 85.00 0.00 92.50 0.00 77.50 0.00 70.00 0.00 0.891631
4 90.00 0.00 92.50 0.00 72.50 0.00 70.00 0.00 0.0268106
4 100.00 0.00 107.50 0.00 62.50 0.00 55.00 0.00 0.0135551
4 90.00 0.00 95.00 0.00 75.00 0.00 70.00 0.00 0.1214
4 85.00 0.00 90.00 0.00 80.00 0.00 75.00 0.00 1.14236
4 95.00 0.00 100.00 0.00 70.00 0.00 65.00 0.00 0.0241376
4 100.00 0.00 105.00 0.00 65.00 0.00 60.00 0.00 0.00880853
4 92.50 0.00 95.00 0.00 75.00 0.00 72.50 0.00 0.0296947
4 87.50 0.00 90.00 0.00 80.00 0.00 77.50 0.00 0.233502
4 85.00 0.00 87.50 0.00 82.50 0.00 80.00 0.00 1.54232
4 90.00 0.00 92.50 0.00 77.50 0.00 75.00 0.00 0.0720248
4 87.50 0.00 95.00 0.00 80.00 0.00 72.50 0.00 0.818509
4 102.50 0.00 110.00 0.00 65.00 0.00 57.50 0.00 0.013158
4 95.00 0.00 102.50 0.00 72.50 0.00 65.00 0.00 0.0602632
4 110.00 0.00 117.50 0.00 57.50 0.00 50.00 0.00 0.00593695
4 92.50 0.00 97.50 0.00 77.50 0.00 72.50 0.00 0.118
4 87.50 0.00 92.50 0.00 82.50 0.00 77.50 0.00 1.0833
4 102.50 0.00 107.50 0.00 67.50 0.00 62.50 0.00 0.00873701
4 97.50 0.00 102.50 0.00 72.50 0.00 67.50 0.00 0.0270394
4 90.00 0.00 92.50 0.00 82.50 0.00 80.00 0.00 0.212345
4 95.00 0.00 97.50 0.00 77.50 0.00 75.00 0.00 0.0264752
4 92.50 0.00 95.00 0.00 80.00 0.00 77.50 0.00 0.0595773
4 90.00 0.00 97.50 0.00 82.50 0.00 75.00 0.00 0.719821
4 87.50 0.00 90.00 0.00 85.00 0.00 82.50 0.00 1.56052
4 97.50 0.00 105.00 0.00 75.00 0.00 67.50 0.00 0.0683715
4 105.00 0.00 112.50 0.00 67.50 0.00 60.00 0.00 0.0128903
4 112.50 0.00 120.00 0.00 60.00 0.00 52.50 0.00 0.00609092
4 95.00 0.00 100.00 0.00 80.00 0.00 75.00 0.00 0.10379
